Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_90pct,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,8.6468,0.7849,0.9352,9470,0
COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,14.8472,6.2521,7.4493,145,0
COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,23.7751,6.7813,8.0798,145,0
COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,52.7309,8.5916,10.2368,145,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,21.8489,2.2924,2.7314,8194,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,21.8489,2.2924,2.7314,8194,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,20.9891,5.2274,6.2284,219,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,25.6859,5.5601,6.6248,219,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,31.4761,6.0857,7.2511,219,0
COVID,State,Pennsylvania,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,15.9963,1.1014,1.3123,19952,0
COVID,State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,15.9963,1.1014,1.3123,19952,0
COVID,State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,13.0668,2.7174,3.2378,696,0
COVID,State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,26.1129,3.9049,4.6526,696,0
COVID,State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,44.8239,4.1771,4.977,696,0
COVID,State,Puerto Rico,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,4.9463,0.442,0.5266,11203,0
COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,4.9463,0.442,0.5266,11203,0
COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,14.4322,5.3654,6.3928,173,0
COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,40.17,7.2443,8.6315,173,0
COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,40.4515,7.1637,8.5355,173,0
COVID,State,Rhode Island,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,18.6182,2.2139,2.6378,3717,0
COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,18.6182,2.2139,2.6378,3717,0
COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,18.0759,9.0712,10.8083,84,0
COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,38.1976,13.1284,15.6424,84,0
COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,25.1083,10.5214,12.5361,84,0
COVID,State,South Carolina,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,11.4151,1.3096,1.5603,9771,0
COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,11.4151,1.3096,1.5603,9771,0
COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,16.6162,3.944,4.6992,315,0
COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,34.9092,5.4942,6.5463,315,0
COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,37.0595,5.5197,6.5766,315,0
COVID,State,South Dakota,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,14.4284,1.9246,2.2932,7875,0
COVID,State,South Dakota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,14.4284,1.9246,2.2932,7875,0
COVID,State,South Dakota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,13.2254,7.2841,8.679,55,0
COVID,State,South Dakota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,28.8167,10.1351,12.0758,55,0
COVID,State,South Dakota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,43.5294,10.7673,12.8291,55,0
COVID,State,Tennessee,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,12.5498,1.1712,1.3955,4141,0
COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,12.5498,1.1712,1.3955,4141,0
COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,19.634,13.9959,16.676,41,0
COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,22.8948,16.0371,19.108,41,0
COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,44.9215,16.8974,20.1331,41,0
COVID,State,Texas,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,9.1559,0.7098,0.8457,29230,0
COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,9.1559,0.7098,0.8457,29230,0
COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,17.4504,5.5794,6.6478,717,0
COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,28.2809,7.2659,8.6572,717,0
COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,45.1127,8.0676,9.6125,717,0
COVID,State,Utah,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,11.6523,1.7076,2.0345,3746,0
COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,11.6523,1.7076,2.0345,3746,0
COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,17.6503,12.6578,15.0817,34,0
COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,18.4664,15.8288,18.8598,34,0
COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,52.2309,18.6829,22.2605,34,0
COVID,State,Vermont,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,22.2224,2.8557,3.4025,3394,0
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,22.2224,2.8557,3.4025,3394,0
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,33.0504,11.2481,13.4019,54,0
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,29.4579,12.3034,14.6593,54,0
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,15.2693,12.7108,15.1448,54,0
COVID,State,Virgin Islands,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,2.4089,0.6452,0.7687,1881,0
COVID,State,Virgin Islands,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,2.4089,0.6452,0.7687,1881,0
COVID,State,Virgin Islands,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,5.2933,2.2417,2.6709,189,0
COVID,State,Virgin Islands,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,38.518,7.307,8.7062,189,0
COVID,State,Virgin Islands,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,53.7798,7.5158,8.955,189,0
COVID,State,Virginia,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,18.193,1.4294,1.7031,14304,0
COVID,State,Virginia,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,18.193,1.4294,1.7031,14304,0
COVID,State,Virginia,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,16.3068,2.8168,3.3562,613,0
COVID,State,Virginia,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,30.9744,3.7492,4.4671,613,0
COVID,State,Virginia,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,34.5258,3.8383,4.5733,613,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,18.7487,2.144,2.5546,5038,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,18.7487,2.144,2.5546,5038,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,17.8144,9.3629,11.1558,118,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,25.9024,10.543,12.5619,118,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,37.5346,12.561,14.9663,118,0
COVID,State,West Virginia,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,11.9173,1.4788,1.7619,9274,0
COVID,State,West Virginia,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,11.9173,1.4788,1.7619,9274,0
COVID,State,West Virginia,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,9.7977,3.6704,4.3732,214,0
COVID,State,West Virginia,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,27.9497,6.3434,7.5581,214,0
COVID,State,West Virginia,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,50.3352,6.8181,8.1237,214,0
COVID,State,Wisconsin,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,17.481,2.1323,2.5406,5695,0
COVID,State,Wisconsin,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,17.481,2.1323,2.5406,5695,0
COVID,State,Wisconsin,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,12.1123,10.0285,11.9489,45,0
COVID,State,Wisconsin,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,43.1718,13.7931,16.4343,45,0
COVID,State,Wisconsin,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,27.2349,12.3525,14.7178,45,0
COVID,State,Wyoming,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,11.3532,1.2317,1.4676,8561,0
COVID,State,Wyoming,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,11.3532,1.2317,1.4676,8561,0
COVID,State,Wyoming,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,9.7629,4.6452,5.5347,100,0
COVID,State,Wyoming,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,25.8618,7.4341,8.8577,100,0
COVID,State,Wyoming,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,53.0221,8.5683,10.209,100,0
COVID,Region,Region 1,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,22.5261,1.1141,1.3275,41756,0
COVID,Region,Region 1,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,22.5261,1.1141,1.3275,41756,0
COVID,Region,Region 1,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,19.0943,2.566,3.0574,1696,0
COVID,Region,Region 1,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,24.989,3.5427,4.221,1696,0
COVID,Region,Region 1,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,33.3906,3.7007,4.4094,1696,0
COVID,Region,Region 10,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,19.0546,1.5856,1.8892,22211,0
COVID,Region,Region 10,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,19.0546,1.5856,1.8892,22211,0
COVID,Region,Region 10,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,17.4874,5.0256,5.9879,429,0
COVID,Region,Region 10,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,24.341,5.6597,6.7435,429,0
COVID,Region,Region 10,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,39.117,6.695,7.9771,429,0
COVID,Region,Region 2,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,14.5314,0.8218,0.9791,35858,0
COVID,Region,Region 2,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,14.5314,0.8218,0.9791,35858,0
COVID,Region,Region 2,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,12.7422,2.1161,2.5213,1294,0
COVID,Region,Region 2,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,31.8776,3.2718,3.8983,1294,0
COVID,Region,Region 2,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,40.8489,3.5478,4.2272,1294,0
COVID,Region,Region 3,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,17.3622,0.8379,0.9983,71193,0
COVID,Region,Region 3,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,17.3622,0.8379,0.9983,71193,0
COVID,Region,Region 3,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,14.6673,1.8056,2.1513,2495,0
COVID,Region,Region 3,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,29.2351,2.5745,3.0674,2495,0
COVID,Region,Region 3,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,38.7354,2.6522,3.1601,2495,0
COVID,Region,Region 4,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,11.3007,1.1816,1.4079,56190,0
COVID,Region,Region 4,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,11.3007,1.1816,1.4079,56190,0
COVID,Region,Region 4,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,13.3008,3.3906,4.0398,1008,0
COVID,Region,Region 4,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,30.4977,4.764,5.6763,1008,0
COVID,Region,Region 4,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,44.9008,5.1138,6.093,1008,0
COVID,Region,Region 5,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,16.0632,0.6944,0.8273,47753,0
COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,16.0632,0.6944,0.8273,47753,0
COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,12.9448,2.9068,3.4635,1092,0
COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,36.2284,4.8949,5.8323,1092,0
COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,34.7637,4.582,5.4594,1092,0
COVID,Region,Region 6,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,9.9872,0.7011,0.8353,61769,0
COVID,Region,Region 6,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,9.9872,0.7011,0.8353,61769,0
COVID,Region,Region 6,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,17.2212,3.9707,4.731,1203,0
COVID,Region,Region 6,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,27.2975,5.1259,6.1074,1203,0
COVID,Region,Region 6,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,45.4942,5.6862,6.7751,1203,0
COVID,Region,Region 7,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,13.2368,0.8214,0.9787,20547,0
COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,13.2368,0.8214,0.9787,20547,0
COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,5.0446,3.1942,3.8059,179,0
COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,31.4409,9.9443,11.8486,179,0
COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,50.2778,10.5601,12.5822,179,0
COVID,Region,Region 8,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,17.0439,1.0637,1.2674,43144,0
COVID,Region,Region 8,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,17.0439,1.0637,1.2674,43144,0
COVID,Region,Region 8,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,15.9657,3.6885,4.3948,943,0
COVID,Region,Region 8,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,23.5932,4.705,5.606,943,0
COVID,Region,Region 8,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,43.3972,5.4249,6.4637,943,0
COVID,Region,Region 9,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,14.4395,1.0527,1.2543,36626,0
COVID,Region,Region 9,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,14.4395,1.0527,1.2543,36626,0
COVID,Region,Region 9,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,18.5315,4.2363,5.0475,1309,0
COVID,Region,Region 9,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,37.2385,5.2161,6.2149,1309,0
COVID,Region,Region 9,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,29.7905,4.676,5.5714,1309,0
COVID,National,National,Overall,18+ years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,14.7321,0.4092,0.4875,437047,0
COVID,National,National,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,14.7321,0.4092,0.4875,437047,0
COVID,National,National,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,14.7497,1.2435,1.4816,11648,0
COVID,National,National,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,31.2351,1.7855,2.1273,11648,0
COVID,National,National,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,39.2831,1.806,2.1518,11648,0
COVID,National,National,Health Insurance,Insured,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,16.2268,0.4668,0.5562,391108,0
COVID,National,National,Health Insurance,Insured,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,16.2268,0.4668,0.5562,391108,0
COVID,National,National,Health Insurance,Insured,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,15.2457,1.3495,1.608,10394,0
COVID,National,National,Health Insurance,Insured,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,29.6103,1.8921,2.2544,10394,0
COVID,National,National,Health Insurance,Insured,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,38.9171,1.9508,2.3243,10394,0
COVID,National,National,Health Insurance,Uninsured,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,4.0185,0.4851,0.578,33667,0
COVID,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,4.0185,0.4851,0.578,33667,0
COVID,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,12.8513,3.1237,3.7219,908,0
COVID,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,43.2868,5.3048,6.3207,908,0
COVID,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,39.8434,5.1478,6.1336,908,0
COVID,National,National,Gender Identity,Cisgender,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,14.7966,0.418,0.4981,425814,0
COVID,National,National,Gender Identity,Cisgender,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,14.7966,0.418,0.4981,425814,0
COVID,National,National,Gender Identity,Cisgender,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,14.7307,1.2673,1.51,11322,0
COVID,National,National,Gender Identity,Cisgender,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,31.0803,1.8139,2.1613,11322,0
COVID,National,National,Gender Identity,Cisgender,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,39.3924,1.8376,2.1895,11322,0
COVID,National,National,Gender Identity,Don't Know/Refused,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,9.8076,2.1252,2.5322,3989,0
COVID,National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,9.8076,2.1252,2.5322,3989,0
COVID,National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,3.6269,2.0018,2.3851,116,0
COVID,National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,42.4028,16.9781,20.2292,116,0
COVID,National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,44.1626,17.8383,21.2541,116,0
COVID,National,National,Gender Identity,Transgender/Nonbinary,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,14.1108,2.0817,2.4803,4600,0
COVID,National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,14.1108,2.0817,2.4803,4600,0
COVID,National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,31.706,12.8459,15.3057,129,0
COVID,National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,39.6211,14.1682,16.8812,129,0
COVID,National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,14.562,6.3807,7.6026,129,0
COVID,National,National,Disability Status,No,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,14.7486,0.4254,0.5069,390459,0
COVID,National,National,Disability Status,No,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,14.7486,0.4254,0.5069,390459,0
